read_id,original_length,post_quality_length,post_adapter_length,final_length,quality_bases_removed,adapter_bases_removed,total_bases_removed,status
SRR13921545.2321,100,100,100,100,0,0,0,retained
SRR13921545.2322,100,100,100,100,0,0,0,retained
SRR13921545.2323,100,100,100,100,0,0,0,retained
SRR13921545.2324,100,100,100,100,0,0,0,retained
SRR13921545.2325,100,100,100,100,0,0,0,retained
SRR13921545.2326,100,100,100,100,0,0,0,retained
SRR13921545.2327,100,100,100,100,0,0,0,retained
SRR13921545.2328,100,100,100,100,0,0,0,retained
SRR13921545.2329,100,100,100,100,0,0,0,retained
SRR13921545.2330,100,100,100,100,0,0,0,retained
SRR13921545.2331,100,100,100,100,0,0,0,retained
SRR13921545.2332,100,100,100,100,0,0,0,retained
SRR13921545.2333,100,100,100,100,0,0,0,retained
SRR13921545.2334,100,100,100,100,0,0,0,retained
SRR13921545.2335,100,100,100,100,0,0,0,retained
SRR13921545.2336,100,100,100,100,0,0,0,retained
SRR13921545.2337,100,100,100,100,0,0,0,retained
SRR13921545.2338,100,100,100,100,0,0,0,retained
SRR13921545.2339,100,100,100,100,0,0,0,retained
SRR13921545.2340,100,100,100,100,0,0,0,retained
SRR13921545.2341,100,100,100,100,0,0,0,retained
SRR13921545.2342,100,100,100,100,0,0,0,retained
SRR13921545.2343,100,100,100,100,0,0,0,retained
SRR13921545.2344,100,100,100,100,0,0,0,retained
SRR13921545.2345,100,100,100,100,0,0,0,retained
SRR13921545.2346,100,100,100,100,0,0,0,retained
SRR13921545.2347,100,100,100,100,0,0,0,retained
SRR13921545.2348,100,100,100,100,0,0,0,retained
SRR13921545.2349,100,100,100,100,0,0,0,retained
SRR13921545.2350,100,100,100,100,0,0,0,retained
SRR13921545.2351,100,100,100,100,0,0,0,retained
SRR13921545.2352,100,100,100,100,0,0,0,retained
SRR13921545.2353,100,100,100,100,0,0,0,retained
SRR13921545.2354,100,100,100,100,0,0,0,retained
SRR13921545.2355,100,100,100,100,0,0,0,retained
SRR13921545.2356,100,100,100,100,0,0,0,retained
SRR13921545.2357,100,100,100,100,0,0,0,retained
SRR13921545.2358,100,100,100,100,0,0,0,retained
SRR13921545.2359,100,100,100,100,0,0,0,retained
SRR13921545.2360,100,100,100,100,0,0,0,retained
SRR13921545.2361,100,100,100,100,0,0,0,retained
SRR13921545.2362,100,100,100,100,0,0,0,retained
SRR13921545.2363,100,100,100,100,0,0,0,retained
SRR13921545.2364,100,100,100,100,0,0,0,retained
SRR13921545.2365,100,100,100,100,0,0,0,retained
SRR13921545.2366,100,100,100,100,0,0,0,retained
SRR13921545.2367,100,100,100,100,0,0,0,retained
SRR13921545.2368,100,100,100,100,0,0,0,retained
SRR13921545.2369,100,100,100,100,0,0,0,retained
SRR13921545.2370,100,100,100,100,0,0,0,retained
SRR13921545.2371,100,100,100,100,0,0,0,retained
SRR13921545.2372,100,100,100,100,0,0,0,retained
SRR13921545.2373,100,100,100,100,0,0,0,retained
SRR13921545.2374,100,100,100,100,0,0,0,retained
SRR13921545.2375,100,100,100,100,0,0,0,retained
SRR13921545.2376,100,100,100,100,0,0,0,retained
SRR13921545.2377,100,100,100,100,0,0,0,retained
SRR13921545.2378,100,100,100,100,0,0,0,retained
SRR13921545.2379,100,100,100,100,0,0,0,retained
SRR13921545.2380,100,100,100,100,0,0,0,retained
SRR13921545.2381,100,100,100,100,0,0,0,retained
SRR13921545.2382,100,100,100,100,0,0,0,retained
SRR13921545.2383,100,100,100,100,0,0,0,retained
SRR13921545.2384,100,100,100,100,0,0,0,retained
SRR13921545.2385,100,100,100,100,0,0,0,retained
SRR13921545.2386,100,100,100,100,0,0,0,retained
SRR13921545.2387,100,100,100,100,0,0,0,retained
SRR13921545.2388,100,100,100,100,0,0,0,retained
SRR13921545.2389,100,100,100,100,0,0,0,retained
SRR13921545.2390,100,100,100,100,0,0,0,retained
SRR13921545.2391,100,100,100,100,0,0,0,retained
SRR13921545.2392,100,100,100,100,0,0,0,retained
SRR13921545.2393,100,100,100,100,0,0,0,retained
SRR13921545.2394,100,100,100,100,0,0,0,retained
SRR13921545.2395,100,100,100,100,0,0,0,retained
SRR13921545.2396,100,100,100,100,0,0,0,retained
SRR13921545.2397,100,100,100,100,0,0,0,retained
SRR13921545.2398,100,100,100,100,0,0,0,retained
SRR13921545.2399,100,100,100,100,0,0,0,retained
SRR13921545.2400,100,100,100,100,0,0,0,retained
SRR13921545.2401,100,100,100,100,0,0,0,retained
SRR13921545.2402,100,100,100,100,0,0,0,retained
SRR13921545.2403,100,100,100,100,0,0,0,retained
SRR13921545.2404,100,100,100,100,0,0,0,retained
SRR13921545.2405,100,100,100,100,0,0,0,retained
SRR13921545.2406,100,100,100,100,0,0,0,retained
SRR13921545.2407,100,100,100,100,0,0,0,retained
SRR13921545.2408,100,100,100,100,0,0,0,retained
SRR13921545.2409,100,100,100,100,0,0,0,retained
SRR13921545.2410,100,100,100,100,0,0,0,retained
SRR13921545.2411,100,100,100,100,0,0,0,retained
SRR13921545.2412,100,100,100,100,0,0,0,retained
SRR13921545.2413,100,100,100,100,0,0,0,retained
SRR13921545.2414,100,100,100,100,0,0,0,retained
SRR13921545.2415,100,100,100,100,0,0,0,retained
SRR13921545.2416,100,100,100,100,0,0,0,retained
SRR13921545.2417,100,100,100,100,0,0,0,retained
SRR13921545.2418,100,100,100,100,0,0,0,retained
SRR13921545.2419,100,99,99,99,1,0,1,retained
SRR13921545.2420,100,100,100,100,0,0,0,retained
SRR13921545.2421,100,100,100,100,0,0,0,retained
SRR13921545.2422,100,100,100,100,0,0,0,retained
SRR13921545.2423,100,100,100,100,0,0,0,retained
SRR13921545.2424,100,100,100,100,0,0,0,retained
SRR13921545.2425,100,100,100,100,0,0,0,retained
SRR13921545.2426,100,100,100,100,0,0,0,retained
SRR13921545.2427,100,100,100,100,0,0,0,retained
SRR13921545.2428,100,100,100,100,0,0,0,retained
SRR13921545.2429,100,100,100,100,0,0,0,retained
SRR13921545.2430,100,100,100,100,0,0,0,retained
SRR13921545.2431,100,100,100,100,0,0,0,retained
SRR13921545.2432,100,100,100,100,0,0,0,retained
SRR13921545.2433,100,100,100,100,0,0,0,retained
SRR13921545.2434,100,100,100,100,0,0,0,retained
SRR13921545.2435,100,100,100,100,0,0,0,retained
SRR13921545.2436,100,100,100,100,0,0,0,retained
SRR13921545.2437,100,100,100,100,0,0,0,retained
SRR13921545.2438,100,100,100,100,0,0,0,retained
SRR13921545.2439,100,100,100,100,0,0,0,retained
SRR13921545.2440,100,100,100,100,0,0,0,retained
SRR13921545.2441,100,100,100,100,0,0,0,retained
SRR13921545.2442,100,100,100,100,0,0,0,retained
SRR13921545.2443,100,100,100,100,0,0,0,retained
SRR13921545.2444,100,100,100,100,0,0,0,retained
SRR13921545.2445,100,100,100,100,0,0,0,retained
SRR13921545.2446,100,100,100,100,0,0,0,retained
SRR13921545.2447,100,100,100,100,0,0,0,retained
SRR13921545.2448,100,100,100,100,0,0,0,retained
SRR13921545.2449,100,100,100,100,0,0,0,retained
SRR13921545.2450,100,100,100,100,0,0,0,retained
SRR13921545.2451,100,100,100,100,0,0,0,retained
SRR13921545.2452,100,100,100,100,0,0,0,retained
SRR13921545.2453,100,100,100,100,0,0,0,retained
SRR13921545.2454,100,100,100,100,0,0,0,retained
SRR13921545.2455,100,100,100,100,0,0,0,retained
SRR13921545.2456,100,100,100,100,0,0,0,retained
SRR13921545.2457,100,100,100,100,0,0,0,retained
SRR13921545.2458,100,100,100,100,0,0,0,retained
SRR13921545.2459,100,100,100,100,0,0,0,retained
SRR13921545.2460,100,100,100,100,0,0,0,retained
SRR13921545.2461,100,100,100,100,0,0,0,retained
SRR13921545.2462,100,100,100,100,0,0,0,retained
SRR13921545.2463,100,100,100,100,0,0,0,retained
SRR13921545.2464,100,100,100,100,0,0,0,retained
SRR13921545.2465,100,100,100,100,0,0,0,retained
SRR13921545.2466,100,100,100,100,0,0,0,retained
SRR13921545.2467,100,100,100,100,0,0,0,retained
SRR13921545.2468,100,100,100,100,0,0,0,retained
SRR13921545.2469,100,100,100,100,0,0,0,retained
SRR13921545.2470,100,100,100,100,0,0,0,retained
SRR13921545.2471,100,100,100,100,0,0,0,retained
SRR13921545.2472,100,100,100,100,0,0,0,retained
SRR13921545.2473,100,100,100,100,0,0,0,retained
SRR13921545.2474,100,100,100,100,0,0,0,retained
SRR13921545.2475,100,100,100,100,0,0,0,retained
SRR13921545.2476,100,100,100,100,0,0,0,retained
SRR13921545.2477,100,100,100,100,0,0,0,retained
SRR13921545.2478,100,100,100,100,0,0,0,retained
SRR13921545.2479,100,100,100,100,0,0,0,retained
SRR13921545.2480,100,100,100,100,0,0,0,retained
SRR13921545.2481,100,100,100,100,0,0,0,retained
SRR13921545.2482,100,100,100,100,0,0,0,retained
SRR13921545.2483,100,100,100,100,0,0,0,retained
SRR13921545.2484,100,100,100,100,0,0,0,retained
SRR13921545.2485,100,100,100,100,0,0,0,retained
SRR13921545.2486,100,100,100,100,0,0,0,retained
SRR13921545.2487,100,100,100,100,0,0,0,retained
SRR13921545.2488,100,100,100,100,0,0,0,retained
SRR13921545.2489,100,100,100,100,0,0,0,retained
SRR13921545.2490,100,100,100,100,0,0,0,retained
SRR13921545.2491,100,100,100,100,0,0,0,retained
SRR13921545.2492,100,100,100,100,0,0,0,retained
SRR13921545.2493,100,100,100,100,0,0,0,retained
SRR13921545.2494,100,100,100,100,0,0,0,retained
SRR13921545.2495,100,100,100,100,0,0,0,retained
SRR13921545.2496,100,100,100,100,0,0,0,retained
SRR13921545.2497,100,100,100,100,0,0,0,retained
SRR13921545.2498,100,100,100,100,0,0,0,retained
SRR13921545.2499,100,100,100,100,0,0,0,retained
SRR13921545.2500,100,100,100,100,0,0,0,retained
SRR13921545.2501,100,100,100,100,0,0,0,retained
SRR13921545.2502,100,100,100,100,0,0,0,retained
SRR13921545.2503,100,100,100,100,0,0,0,retained
SRR13921545.2504,100,100,100,100,0,0,0,retained
SRR13921545.2505,100,100,100,100,0,0,0,retained
SRR13921545.2506,100,100,100,100,0,0,0,retained
SRR13921545.2507,100,100,100,100,0,0,0,retained
SRR13921545.2508,100,100,100,100,0,0,0,retained
SRR13921545.2509,100,100,100,100,0,0,0,retained
SRR13921545.2510,100,100,100,100,0,0,0,retained
SRR13921545.2511,100,100,100,100,0,0,0,retained
SRR13921545.2512,100,100,100,100,0,0,0,retained
SRR13921545.2513,100,100,100,100,0,0,0,retained
SRR13921545.2514,100,100,100,100,0,0,0,retained
SRR13921545.2515,100,100,100,100,0,0,0,retained
SRR13921545.2516,100,100,100,100,0,0,0,retained
SRR13921545.2517,100,100,100,100,0,0,0,retained
SRR13921545.2518,100,100,100,100,0,0,0,retained
SRR13921545.2519,100,100,100,100,0,0,0,retained
SRR13921545.2520,100,100,100,100,0,0,0,retained
SRR13921545.2521,100,100,100,100,0,0,0,retained
SRR13921545.2522,100,100,100,100,0,0,0,retained
SRR13921545.2523,100,100,100,100,0,0,0,retained
SRR13921545.2524,100,100,100,100,0,0,0,retained
SRR13921545.2525,100,100,100,100,0,0,0,retained
SRR13921545.2526,100,100,100,100,0,0,0,retained
SRR13921545.2527,100,100,100,100,0,0,0,retained
SRR13921545.2528,100,100,100,100,0,0,0,retained
SRR13921545.2529,100,100,100,100,0,0,0,retained
SRR13921545.2530,100,100,100,100,0,0,0,retained
SRR13921545.2531,100,100,100,100,0,0,0,retained
SRR13921545.2532,100,100,100,100,0,0,0,retained
SRR13921545.2533,100,100,100,100,0,0,0,retained
SRR13921545.2534,100,100,100,100,0,0,0,retained
SRR13921545.2535,100,100,100,100,0,0,0,retained
SRR13921545.2536,100,100,100,100,0,0,0,retained
SRR13921545.2537,100,100,100,100,0,0,0,retained
SRR13921545.2538,100,100,100,100,0,0,0,retained
SRR13921545.2539,100,100,100,100,0,0,0,retained
SRR13921545.2540,100,100,100,100,0,0,0,retained
SRR13921545.2541,100,100,100,100,0,0,0,retained
SRR13921545.2542,100,100,100,100,0,0,0,retained
SRR13921545.2543,100,100,100,100,0,0,0,retained
SRR13921545.2544,100,100,100,100,0,0,0,retained
SRR13921545.2545,100,100,100,100,0,0,0,retained
SRR13921545.2546,100,100,100,100,0,0,0,retained
SRR13921545.2547,100,100,100,100,0,0,0,retained
SRR13921545.2548,100,100,100,100,0,0,0,retained
SRR13921545.2549,100,100,100,100,0,0,0,retained
SRR13921545.2550,100,100,100,100,0,0,0,retained
SRR13921545.2551,100,100,100,100,0,0,0,retained
SRR13921545.2552,100,100,100,100,0,0,0,retained
SRR13921545.2553,100,100,100,100,0,0,0,retained
SRR13921545.2554,100,100,100,100,0,0,0,retained
SRR13921545.2555,100,100,100,100,0,0,0,retained
SRR13921545.2556,100,100,100,100,0,0,0,retained
SRR13921545.2557,100,100,100,100,0,0,0,retained
SRR13921545.2558,100,100,100,100,0,0,0,retained
SRR13921545.2559,100,100,100,100,0,0,0,retained
SRR13921545.2560,100,100,100,100,0,0,0,retained
SRR13921545.2561,100,100,100,100,0,0,0,retained
SRR13921545.2562,100,100,100,100,0,0,0,retained
SRR13921545.2563,100,100,100,100,0,0,0,retained
SRR13921545.2564,100,100,100,100,0,0,0,retained
SRR13921545.2565,100,100,100,100,0,0,0,retained
SRR13921545.2566,100,100,100,100,0,0,0,retained
SRR13921545.2567,100,100,100,100,0,0,0,retained
SRR13921545.2568,100,100,100,100,0,0,0,retained
SRR13921545.2569,100,100,100,100,0,0,0,retained
SRR13921545.2570,100,100,100,100,0,0,0,retained
SRR13921545.2571,100,100,100,100,0,0,0,retained
SRR13921545.2572,100,100,100,100,0,0,0,retained
SRR13921545.2573,100,100,100,100,0,0,0,retained
SRR13921545.2574,100,99,99,99,1,0,1,retained
SRR13921545.2575,100,100,100,100,0,0,0,retained
SRR13921545.2576,100,100,100,100,0,0,0,retained
SRR13921545.2577,100,100,100,100,0,0,0,retained
SRR13921545.2578,100,100,100,100,0,0,0,retained
SRR13921545.2579,100,100,100,100,0,0,0,retained
SRR13921545.2580,100,100,100,100,0,0,0,retained
SRR13921545.2581,100,100,100,100,0,0,0,retained
SRR13921545.2582,100,100,100,100,0,0,0,retained
SRR13921545.2583,100,100,100,100,0,0,0,retained
SRR13921545.2584,100,100,100,100,0,0,0,retained
SRR13921545.2585,100,100,100,100,0,0,0,retained
SRR13921545.2586,100,100,100,100,0,0,0,retained
SRR13921545.2587,100,100,100,100,0,0,0,retained
SRR13921545.2588,100,100,100,100,0,0,0,retained
SRR13921545.2589,100,100,100,100,0,0,0,retained
SRR13921545.2590,100,100,100,100,0,0,0,retained
SRR13921545.2591,100,100,100,100,0,0,0,retained
SRR13921545.2592,100,100,100,100,0,0,0,retained
SRR13921545.2593,100,100,100,100,0,0,0,retained
SRR13921545.2594,100,100,100,100,0,0,0,retained
SRR13921545.2595,100,100,100,100,0,0,0,retained
SRR13921545.2596,100,100,100,100,0,0,0,retained
SRR13921545.2597,100,100,100,100,0,0,0,retained
SRR13921545.2598,100,100,100,100,0,0,0,retained
SRR13921545.2599,100,100,100,100,0,0,0,retained
SRR13921545.2600,100,100,100,100,0,0,0,retained
SRR13921545.2601,100,100,100,100,0,0,0,retained
SRR13921545.2602,100,99,99,99,1,0,1,retained
SRR13921545.2603,100,100,100,100,0,0,0,retained
SRR13921545.2604,100,100,100,100,0,0,0,retained
SRR13921545.2605,100,100,100,100,0,0,0,retained
SRR13921545.2606,100,100,100,100,0,0,0,retained
SRR13921545.2607,100,100,100,100,0,0,0,retained
SRR13921545.2608,100,100,100,100,0,0,0,retained
SRR13921545.2609,100,100,100,100,0,0,0,retained
SRR13921545.2610,100,100,100,100,0,0,0,retained
SRR13921545.2611,100,100,100,100,0,0,0,retained
SRR13921545.2612,100,100,100,100,0,0,0,retained
SRR13921545.2613,100,100,100,100,0,0,0,retained
SRR13921545.2614,100,100,84,84,0,16,16,retained
SRR13921545.2615,100,100,100,100,0,0,0,retained
SRR13921545.2616,100,100,100,100,0,0,0,retained
SRR13921545.2617,100,100,100,100,0,0,0,retained
SRR13921545.2618,100,100,100,100,0,0,0,retained
SRR13921545.2619,100,100,100,100,0,0,0,retained
SRR13921545.2620,100,100,100,100,0,0,0,retained
SRR13921545.2621,100,100,100,100,0,0,0,retained
SRR13921545.2622,100,100,100,100,0,0,0,retained
SRR13921545.2623,100,100,100,100,0,0,0,retained
SRR13921545.2624,100,100,100,100,0,0,0,retained
SRR13921545.2625,100,100,100,100,0,0,0,retained
SRR13921545.2626,100,100,100,100,0,0,0,retained
SRR13921545.2627,100,100,100,100,0,0,0,retained
SRR13921545.2628,100,100,100,100,0,0,0,retained
SRR13921545.2629,100,100,100,100,0,0,0,retained
SRR13921545.2630,100,100,100,100,0,0,0,retained
SRR13921545.2631,100,100,100,100,0,0,0,retained
SRR13921545.2632,100,100,100,100,0,0,0,retained
SRR13921545.2633,100,100,100,100,0,0,0,retained
SRR13921545.2634,100,100,100,100,0,0,0,retained
SRR13921545.2635,100,99,99,99,1,0,1,retained
SRR13921545.2636,100,100,100,100,0,0,0,retained
SRR13921545.2637,100,100,100,100,0,0,0,retained
SRR13921545.2638,100,100,100,100,0,0,0,retained
SRR13921545.2639,100,99,99,99,1,0,1,retained
SRR13921545.2640,100,100,100,100,0,0,0,retained
SRR13921545.2641,100,100,100,100,0,0,0,retained
SRR13921545.2642,100,100,100,100,0,0,0,retained
SRR13921545.2643,100,100,100,100,0,0,0,retained
SRR13921545.2644,100,100,100,100,0,0,0,retained
SRR13921545.2645,100,100,100,100,0,0,0,retained
SRR13921545.2646,100,100,100,100,0,0,0,retained
SRR13921545.2647,100,100,100,100,0,0,0,retained
SRR13921545.2648,100,100,100,100,0,0,0,retained
SRR13921545.2649,100,100,100,100,0,0,0,retained
SRR13921545.2650,100,100,100,100,0,0,0,retained
SRR13921545.2651,100,100,100,100,0,0,0,retained
SRR13921545.2652,100,100,100,100,0,0,0,retained
SRR13921545.2653,100,99,99,99,1,0,1,retained
SRR13921545.2654,100,100,100,100,0,0,0,retained
SRR13921545.2655,100,100,100,100,0,0,0,retained
SRR13921545.2656,100,100,100,100,0,0,0,retained
SRR13921545.2657,100,100,100,100,0,0,0,retained
SRR13921545.2658,100,100,100,100,0,0,0,retained
SRR13921545.2659,100,100,100,100,0,0,0,retained
SRR13921545.2660,100,100,100,100,0,0,0,retained
SRR13921545.2661,100,100,100,100,0,0,0,retained
SRR13921545.2662,100,100,100,100,0,0,0,retained
SRR13921545.2663,100,100,100,100,0,0,0,retained
SRR13921545.2664,100,100,100,100,0,0,0,retained
SRR13921545.2665,100,100,100,100,0,0,0,retained
SRR13921545.2666,100,100,100,100,0,0,0,retained
SRR13921545.2667,100,100,100,100,0,0,0,retained
SRR13921545.2668,100,100,100,100,0,0,0,retained
SRR13921545.2669,100,100,100,100,0,0,0,retained
SRR13921545.2670,100,100,100,100,0,0,0,retained
SRR13921545.2671,100,100,100,100,0,0,0,retained
SRR13921545.2672,100,100,100,100,0,0,0,retained
SRR13921545.2673,100,100,100,100,0,0,0,retained
SRR13921545.2674,100,100,100,100,0,0,0,retained
SRR13921545.2675,100,100,100,100,0,0,0,retained
SRR13921545.2676,100,100,100,100,0,0,0,retained
SRR13921545.2677,100,100,100,100,0,0,0,retained
SRR13921545.2678,100,100,100,100,0,0,0,retained
SRR13921545.2679,100,100,100,100,0,0,0,retained
SRR13921545.2680,100,100,100,100,0,0,0,retained
SRR13921545.2681,100,100,100,100,0,0,0,retained
SRR13921545.2682,100,100,100,100,0,0,0,retained
SRR13921545.2683,100,100,100,100,0,0,0,retained
SRR13921545.2684,100,99,99,99,1,0,1,retained
SRR13921545.2685,100,100,100,100,0,0,0,retained
SRR13921545.2686,100,100,100,100,0,0,0,retained
SRR13921545.2687,100,100,100,100,0,0,0,retained
SRR13921545.2688,100,100,100,100,0,0,0,retained
SRR13921545.2689,100,100,100,100,0,0,0,retained
SRR13921545.2690,100,100,100,100,0,0,0,retained
SRR13921545.2691,100,100,100,100,0,0,0,retained
SRR13921545.2692,100,100,100,100,0,0,0,retained
SRR13921545.2693,100,100,100,100,0,0,0,retained
SRR13921545.2694,100,100,100,100,0,0,0,retained
SRR13921545.2695,100,100,100,100,0,0,0,retained
SRR13921545.2696,100,100,100,100,0,0,0,retained
SRR13921545.2697,100,100,100,100,0,0,0,retained
SRR13921545.2698,100,100,100,100,0,0,0,retained
SRR13921545.2699,100,100,100,100,0,0,0,retained
SRR13921545.2700,100,100,100,100,0,0,0,retained
SRR13921545.2701,100,100,100,100,0,0,0,retained
SRR13921545.2702,100,100,100,100,0,0,0,retained
SRR13921545.2703,100,100,100,100,0,0,0,retained
SRR13921545.2704,100,100,100,100,0,0,0,retained
SRR13921545.2705,100,100,100,100,0,0,0,retained
SRR13921545.2706,100,100,100,100,0,0,0,retained
SRR13921545.2707,100,100,100,100,0,0,0,retained
SRR13921545.2708,100,100,100,100,0,0,0,retained
SRR13921545.2709,100,100,100,100,0,0,0,retained
SRR13921545.2710,100,100,100,100,0,0,0,retained
SRR13921545.2711,100,100,100,100,0,0,0,retained
SRR13921545.2712,100,100,100,100,0,0,0,retained
SRR13921545.2713,100,100,100,100,0,0,0,retained
SRR13921545.2714,100,100,100,100,0,0,0,retained
SRR13921545.2715,100,100,100,100,0,0,0,retained
SRR13921545.2716,100,100,100,100,0,0,0,retained
SRR13921545.2717,100,100,100,100,0,0,0,retained
SRR13921545.2718,100,100,100,100,0,0,0,retained
SRR13921545.2719,100,100,100,100,0,0,0,retained
SRR13921545.2720,100,100,100,100,0,0,0,retained
SRR13921545.2721,100,100,100,100,0,0,0,retained
SRR13921545.2722,100,100,100,100,0,0,0,retained
SRR13921545.2723,100,100,100,100,0,0,0,retained
SRR13921545.2724,100,100,100,100,0,0,0,retained
SRR13921545.2725,100,100,100,100,0,0,0,retained
SRR13921545.2726,100,100,100,100,0,0,0,retained
SRR13921545.2727,100,100,100,100,0,0,0,retained
SRR13921545.2728,100,100,100,100,0,0,0,retained
SRR13921545.2729,100,100,100,100,0,0,0,retained
SRR13921545.2730,100,100,100,100,0,0,0,retained
SRR13921545.2731,100,100,100,100,0,0,0,retained
SRR13921545.2732,100,100,100,100,0,0,0,retained
SRR13921545.2733,100,100,100,100,0,0,0,retained
SRR13921545.2734,100,100,100,100,0,0,0,retained
SRR13921545.2735,100,100,100,100,0,0,0,retained
SRR13921545.2736,100,100,100,100,0,0,0,retained
SRR13921545.2737,100,99,99,99,1,0,1,retained
SRR13921545.2738,100,100,100,100,0,0,0,retained
SRR13921545.2739,100,100,100,100,0,0,0,retained
SRR13921545.2740,100,100,100,100,0,0,0,retained
SRR13921545.2741,100,100,100,100,0,0,0,retained
SRR13921545.2742,100,100,100,100,0,0,0,retained
SRR13921545.2743,100,100,100,100,0,0,0,retained
SRR13921545.2744,100,100,100,100,0,0,0,retained
SRR13921545.2745,100,100,100,100,0,0,0,retained
SRR13921545.2746,100,100,100,100,0,0,0,retained
SRR13921545.2747,100,100,100,100,0,0,0,retained
SRR13921545.2748,100,100,100,100,0,0,0,retained
SRR13921545.2749,100,100,100,100,0,0,0,retained
SRR13921545.2750,100,100,100,100,0,0,0,retained
SRR13921545.2751,100,100,100,100,0,0,0,retained
SRR13921545.2752,100,100,100,100,0,0,0,retained
SRR13921545.2753,100,100,100,100,0,0,0,retained
SRR13921545.2754,100,100,100,100,0,0,0,retained
SRR13921545.2755,100,100,100,100,0,0,0,retained
SRR13921545.2756,100,100,100,100,0,0,0,retained
SRR13921545.2757,100,100,100,100,0,0,0,retained
SRR13921545.2758,100,100,100,100,0,0,0,retained
SRR13921545.2759,100,100,100,100,0,0,0,retained
SRR13921545.2760,100,100,100,100,0,0,0,retained
SRR13921545.2761,100,100,100,100,0,0,0,retained
SRR13921545.2762,100,100,100,100,0,0,0,retained
SRR13921545.2763,100,100,100,100,0,0,0,retained
SRR13921545.2764,100,100,100,100,0,0,0,retained
SRR13921545.2765,100,100,100,100,0,0,0,retained
SRR13921545.2766,100,100,100,100,0,0,0,retained
SRR13921545.2767,100,100,100,100,0,0,0,retained
SRR13921545.2768,100,100,100,100,0,0,0,retained
SRR13921545.2769,100,100,100,100,0,0,0,retained
SRR13921545.2770,100,100,100,100,0,0,0,retained
SRR13921545.2771,100,100,100,100,0,0,0,retained
SRR13921545.2772,100,100,100,100,0,0,0,retained
SRR13921545.2773,100,100,100,100,0,0,0,retained
SRR13921545.2774,100,100,100,100,0,0,0,retained
SRR13921545.2775,100,100,100,100,0,0,0,retained
SRR13921545.2776,100,100,100,100,0,0,0,retained
SRR13921545.2777,100,100,100,100,0,0,0,retained
SRR13921545.2778,100,100,100,100,0,0,0,retained
SRR13921545.2779,100,100,100,100,0,0,0,retained
SRR13921545.2780,100,100,100,100,0,0,0,retained
SRR13921545.2781,100,100,100,100,0,0,0,retained
SRR13921545.2782,100,100,100,100,0,0,0,retained
SRR13921545.2783,100,100,100,100,0,0,0,retained
SRR13921545.2784,100,98,98,98,2,0,2,retained
SRR13921545.2785,100,100,100,100,0,0,0,retained
SRR13921545.2786,100,100,100,100,0,0,0,retained
SRR13921545.2787,100,100,100,100,0,0,0,retained
SRR13921545.2788,100,100,100,100,0,0,0,retained
SRR13921545.2789,100,100,100,100,0,0,0,retained
SRR13921545.2790,100,100,100,100,0,0,0,retained
SRR13921545.2791,100,100,100,100,0,0,0,retained
SRR13921545.2792,100,100,100,100,0,0,0,retained
SRR13921545.2793,100,100,100,100,0,0,0,retained
SRR13921545.2794,100,100,100,100,0,0,0,retained
SRR13921545.2795,100,100,100,100,0,0,0,retained
SRR13921545.2796,100,100,100,100,0,0,0,retained
SRR13921545.2797,100,100,100,100,0,0,0,retained
SRR13921545.2798,100,100,100,100,0,0,0,retained
SRR13921545.2799,100,100,100,100,0,0,0,retained
SRR13921545.2800,100,100,100,100,0,0,0,retained
SRR13921545.2801,100,100,100,100,0,0,0,retained
SRR13921545.2802,100,100,63,63,0,37,37,discarded_too_short
SRR13921545.2803,100,100,100,100,0,0,0,retained
SRR13921545.2804,100,100,100,100,0,0,0,retained
SRR13921545.2805,100,100,100,100,0,0,0,retained
SRR13921545.2806,100,100,100,100,0,0,0,retained
SRR13921545.2807,100,100,100,100,0,0,0,retained
SRR13921545.2808,100,100,100,100,0,0,0,retained
SRR13921545.2809,100,100,100,100,0,0,0,retained
SRR13921545.2810,100,100,100,100,0,0,0,retained
SRR13921545.2811,100,100,100,100,0,0,0,retained
SRR13921545.2812,100,100,100,100,0,0,0,retained
SRR13921545.2813,100,100,100,100,0,0,0,retained
SRR13921545.2814,100,100,100,100,0,0,0,retained
SRR13921545.2815,100,100,100,100,0,0,0,retained
SRR13921545.2816,100,100,100,100,0,0,0,retained
SRR13921545.2817,100,100,100,100,0,0,0,retained
SRR13921545.2818,100,100,100,100,0,0,0,retained
SRR13921545.2819,100,100,100,100,0,0,0,retained
SRR13921545.2820,100,100,100,100,0,0,0,retained
SRR13921545.2821,100,100,100,100,0,0,0,retained
SRR13921545.2822,100,100,100,100,0,0,0,retained
SRR13921545.2823,100,100,100,100,0,0,0,retained
SRR13921545.2824,100,100,100,100,0,0,0,retained
SRR13921545.2825,100,100,100,100,0,0,0,retained
SRR13921545.2826,100,100,100,100,0,0,0,retained
SRR13921545.2827,100,100,100,100,0,0,0,retained
SRR13921545.2828,100,100,100,100,0,0,0,retained
SRR13921545.2829,100,100,100,100,0,0,0,retained
SRR13921545.2830,100,100,100,100,0,0,0,retained
SRR13921545.2831,100,100,100,100,0,0,0,retained
SRR13921545.2832,100,100,100,100,0,0,0,retained
SRR13921545.2833,100,100,100,100,0,0,0,retained
SRR13921545.2834,100,100,100,100,0,0,0,retained
SRR13921545.2835,100,100,100,100,0,0,0,retained
SRR13921545.2836,100,100,100,100,0,0,0,retained
